Model,RMSE,Percentage Error
ARIMA,408.2278817241805,5.846953786498792
SARIMA,99.67224950819194,1.4275826389157082
Exponential Smoothing,88.32241414457957,1.2650215650000154
Linear Regression,694.0244510672494,9.940352126247326
SVR,1744.993753647085,24.993143026416703
Auto ARIMA,100.27208144058778,1.4361738933238393
Prophet,682.1213280841886,9.769866441381755
