Model,RMSE,Percentage Error
ARIMA,38.56799351739495,1.097052950204658
SARIMA,51.07583014798305,1.4528339443617888
Exponential Smoothing,111.43120789695554,3.1696213419318338
Linear Regression,59.03286832428514,1.6791690842042648
SVR,1631.2661242749718,46.40078860720707
Auto ARIMA,27.850584714169553,0.792200043070018
Prophet,103.4085483841573,2.941419626355595
